Date : 2025-03-26 00:03:26
Directory : /home/alberic/Documents/Cours/ramio_project
Total : 469 files,  42363 codes, 2573 comments, 5735 blanks, all 50671 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_1.js                                | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_2.html                              | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_2.js                                | JavaScript |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_3.html                              | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_3.js                                | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_4.html                              | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_4.js                                | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_5.html                              | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_5.js                                | JavaScript |          6 |          0 |          1 |          7 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_6.html                              | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_6.js                                | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_7.html                              | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/files_7.js                                | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_0.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_0.js                            | JavaScript |          8 |          0 |          1 |          9 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_1.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_1.js                            | JavaScript |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_10.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_10.js                           | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_11.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_11.js                           | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_12.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_12.js                           | JavaScript |         16 |          0 |          1 |         17 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_2.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_2.js                            | JavaScript |          6 |          0 |          1 |          7 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_3.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_3.js                            | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_4.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_4.js                            | JavaScript |          6 |          0 |          1 |          7 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_5.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_5.js                            | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_6.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_6.js                            | JavaScript |         23 |          0 |          1 |         24 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_7.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_7.js                            | JavaScript |          6 |          0 |          1 |          7 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_8.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_8.js                            | JavaScript |         10 |          0 |          1 |         11 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_9.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_9.js                            | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_a.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_a.js                            | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_b.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_b.js                            | JavaScript |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_c.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_c.js                            | JavaScript |          6 |          0 |          1 |          7 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_d.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_d.js                            | JavaScript |         12 |          0 |          1 |         13 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_e.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_e.js                            | JavaScript |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_f.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/functions_f.js                            | JavaScript |         10 |          0 |          1 |         11 |
| /home/alberic/Documents/Cours/ramio_project/html/search/nomatches.html                            | HTML       |         12 |          0 |          1 |         13 |
| /home/alberic/Documents/Cours/ramio_project/html/search/search.css                                | CSS        |        220 |          5 |         47 |        272 |
| /home/alberic/Documents/Cours/ramio_project/html/search/search.js                                 | JavaScript |        688 |         60 |         67 |        815 |
| /home/alberic/Documents/Cours/ramio_project/html/search/searchdata.js                             | JavaScript |         33 |          0 |          4 |         37 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_0.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_0.js                            | JavaScript |         16 |          0 |          1 |         17 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_1.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_1.js                            | JavaScript |         15 |          0 |          1 |         16 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_10.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_10.js                           | JavaScript |         23 |          0 |          1 |         24 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_11.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_11.js                           | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_12.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_12.js                           | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_13.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_13.js                           | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_14.html                         | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_14.js                           | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_2.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_2.js                            | JavaScript |         13 |          0 |          1 |         14 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_3.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_3.js                            | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_4.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_4.js                            | JavaScript |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_5.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_5.js                            | JavaScript |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_6.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_6.js                            | JavaScript |          6 |          0 |          1 |          7 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_7.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_7.js                            | JavaScript |          9 |          0 |          1 |         10 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_8.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_8.js                            | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_9.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_9.js                            | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_a.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_a.js                            | JavaScript |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_b.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_b.js                            | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_c.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_c.js                            | JavaScript |          6 |          0 |          1 |          7 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_d.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_d.js                            | JavaScript |          5 |          0 |          1 |          6 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_e.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_e.js                            | JavaScript |          4 |          0 |          1 |          5 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_f.html                          | HTML       |         21 |          9 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/html/search/variables_f.js                            | JavaScript |         12 |          0 |          1 |         13 |
| /home/alberic/Documents/Cours/ramio_project/html/structMenu_1_1MenuOption-members.html            | HTML       |         77 |          5 |          4 |         86 |
| /home/alberic/Documents/Cours/ramio_project/html/structMenu_1_1MenuOption.html                    | HTML       |        127 |          5 |         11 |        143 |
| /home/alberic/Documents/Cours/ramio_project/html/tabs.css                                         | CSS        |          1 |          0 |          1 |          2 |
| /home/alberic/Documents/Cours/ramio_project/html/tests_8cpp.html                                  | HTML       |        315 |          5 |         24 |        344 |
| /home/alberic/Documents/Cours/ramio_project/html/tests_8cpp_source.html                           | HTML       |        164 |          5 |          3 |        172 |
| /home/alberic/Documents/Cours/ramio_project/include/Animation.h                                   | C++        |         23 |          5 |          8 |         36 |
| /home/alberic/Documents/Cours/ramio_project/include/Audio.h                                       | C++        |         34 |          2 |         12 |         48 |
| /home/alberic/Documents/Cours/ramio_project/include/Bloc.h                                        | C++        |         80 |         18 |         23 |        121 |
| /home/alberic/Documents/Cours/ramio_project/include/Ennemi.h                                      | C++        |         31 |          0 |          7 |         38 |
| /home/alberic/Documents/Cours/ramio_project/include/Entity.h                                      | C++        |         47 |         16 |         17 |         80 |
| /home/alberic/Documents/Cours/ramio_project/include/FinJeu.h                                      | C++        |         27 |          5 |         13 |         45 |
| /home/alberic/Documents/Cours/ramio_project/include/Level.h                                       | C++        |         51 |         18 |         21 |         90 |
| /home/alberic/Documents/Cours/ramio_project/include/Menu.h                                        | C++        |         43 |         15 |         20 |         78 |
| /home/alberic/Documents/Cours/ramio_project/include/Player.h                                      | C++        |         71 |         18 |         19 |        108 |
| /home/alberic/Documents/Cours/ramio_project/latex/Animation_8cpp.tex                              | LaTeX      |         11 |          0 |          1 |         12 |
| /home/alberic/Documents/Cours/ramio_project/latex/Animation_8h.tex                                | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/Audio_8cpp.tex                                  | LaTeX      |         33 |          0 |         17 |         50 |
| /home/alberic/Documents/Cours/ramio_project/latex/Audio_8h.tex                                    | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/Bloc_8cpp.tex                                   | LaTeX      |         16 |          0 |          1 |         17 |
| /home/alberic/Documents/Cours/ramio_project/latex/Bloc_8h.tex                                     | LaTeX      |         60 |          0 |         10 |         70 |
| /home/alberic/Documents/Cours/ramio_project/latex/Ennemi_8cpp.tex                                 | LaTeX      |         12 |          0 |          1 |         13 |
| /home/alberic/Documents/Cours/ramio_project/latex/Ennemi_8h.tex                                   | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/Entity_8cpp.tex                                 | LaTeX      |         11 |          0 |          1 |         12 |
| /home/alberic/Documents/Cours/ramio_project/latex/Entity_8h.tex                                   | LaTeX      |         32 |          0 |          1 |         33 |
| /home/alberic/Documents/Cours/ramio_project/latex/FinJeu_8cpp.tex                                 | LaTeX      |         12 |          0 |          1 |         13 |
| /home/alberic/Documents/Cours/ramio_project/latex/FinJeu_8h.tex                                   | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/Level_8cpp.tex                                  | LaTeX      |         30 |          0 |         10 |         40 |
| /home/alberic/Documents/Cours/ramio_project/latex/Level_8h.tex                                    | LaTeX      |         30 |          0 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/latex/Menu_8cpp.tex                                   | LaTeX      |         14 |          0 |          1 |         15 |
| /home/alberic/Documents/Cours/ramio_project/latex/Menu_8h.tex                                     | LaTeX      |         64 |          0 |         12 |         76 |
| /home/alberic/Documents/Cours/ramio_project/latex/Player_8cpp.tex                                 | LaTeX      |         28 |          0 |         10 |         38 |
| /home/alberic/Documents/Cours/ramio_project/latex/Player_8h.tex                                   | LaTeX      |         32 |          0 |          1 |         33 |
| /home/alberic/Documents/Cours/ramio_project/latex/_animation_8cpp.tex                             | LaTeX      |         11 |          0 |          1 |         12 |
| /home/alberic/Documents/Cours/ramio_project/latex/_animation_8h.tex                               | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/_audio_8cpp.tex                                 | LaTeX      |         33 |          0 |         17 |         50 |
| /home/alberic/Documents/Cours/ramio_project/latex/_audio_8h.tex                                   | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/_bloc_8cpp.tex                                  | LaTeX      |         16 |          0 |          1 |         17 |
| /home/alberic/Documents/Cours/ramio_project/latex/_bloc_8h.tex                                    | LaTeX      |         59 |          0 |         10 |         69 |
| /home/alberic/Documents/Cours/ramio_project/latex/_c_make_c_compiler_id_8c.tex                    | LaTeX      |        153 |          0 |         66 |        219 |
| /home/alberic/Documents/Cours/ramio_project/latex/_c_make_c_x_x_compiler_id_8cpp.tex              | LaTeX      |        166 |          0 |         66 |        232 |
| /home/alberic/Documents/Cours/ramio_project/latex/_c_make_cache_8txt.tex                          | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/_c_make_lists_8txt.tex                          | LaTeX      |         14 |          0 |          7 |         21 |
| /home/alberic/Documents/Cours/ramio_project/latex/_ennemi_8cpp.tex                                | LaTeX      |         12 |          0 |          1 |         13 |
| /home/alberic/Documents/Cours/ramio_project/latex/_ennemi_8h.tex                                  | LaTeX      |         26 |          0 |          1 |         27 |
| /home/alberic/Documents/Cours/ramio_project/latex/_entity_8cpp.tex                                | LaTeX      |         11 |          0 |          1 |         12 |
| /home/alberic/Documents/Cours/ramio_project/latex/_entity_8h.tex                                  | LaTeX      |         33 |          0 |          1 |         34 |
| /home/alberic/Documents/Cours/ramio_project/latex/_fin_jeu_8cpp.tex                               | LaTeX      |         12 |          0 |          1 |         13 |
| /home/alberic/Documents/Cours/ramio_project/latex/_fin_jeu_8h.tex                                 | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/_level_8cpp.tex                                 | LaTeX      |         30 |          0 |         10 |         40 |
| /home/alberic/Documents/Cours/ramio_project/latex/_level_8h.tex                                   | LaTeX      |         31 |          0 |          1 |         32 |
| /home/alberic/Documents/Cours/ramio_project/latex/_menu_8cpp.tex                                  | LaTeX      |         14 |          0 |          1 |         15 |
| /home/alberic/Documents/Cours/ramio_project/latex/_menu_8h.tex                                    | LaTeX      |         62 |          0 |         12 |         74 |
| /home/alberic/Documents/Cours/ramio_project/latex/_player_8cpp.tex                                | LaTeX      |         28 |          0 |         10 |         38 |
| /home/alberic/Documents/Cours/ramio_project/latex/_player_8h.tex                                  | LaTeX      |         33 |          0 |          1 |         34 |
| /home/alberic/Documents/Cours/ramio_project/latex/_r_e_a_d_m_e_8md.tex                            | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/_target_directories_8txt.tex                    | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/annotated.tex                                   | LaTeX      |         22 |          0 |          1 |         23 |
| /home/alberic/Documents/Cours/ramio_project/latex/classAnimation.tex                              | LaTeX      |        150 |          0 |         68 |        218 |
| /home/alberic/Documents/Cours/ramio_project/latex/classAudioManager.tex                           | LaTeX      |        304 |          0 |        138 |        442 |
| /home/alberic/Documents/Cours/ramio_project/latex/classBloc.tex                                   | LaTeX      |        140 |          0 |         62 |        202 |
| /home/alberic/Documents/Cours/ramio_project/latex/classBlocMystere.tex                            | LaTeX      |        196 |          0 |         97 |        293 |
| /home/alberic/Documents/Cours/ramio_project/latex/classBlocSol.tex                                | LaTeX      |         47 |          0 |         28 |         75 |
| /home/alberic/Documents/Cours/ramio_project/latex/classDrapeau.tex                                | LaTeX      |         38 |          0 |         24 |         62 |
| /home/alberic/Documents/Cours/ramio_project/latex/classEau.tex                                    | LaTeX      |        109 |          0 |         55 |        164 |
| /home/alberic/Documents/Cours/ramio_project/latex/classEnnemi.tex                                 | LaTeX      |        238 |          0 |        125 |        363 |
| /home/alberic/Documents/Cours/ramio_project/latex/classEntity.tex                                 | LaTeX      |        133 |          0 |         57 |        190 |
| /home/alberic/Documents/Cours/ramio_project/latex/classFinDeJeu.tex                               | LaTeX      |        249 |          0 |        107 |        356 |
| /home/alberic/Documents/Cours/ramio_project/latex/classGuili.tex                                  | LaTeX      |        175 |          0 |         65 |        240 |
| /home/alberic/Documents/Cours/ramio_project/latex/classLevel.tex                                  | LaTeX      |        516 |          0 |        190 |        706 |
| /home/alberic/Documents/Cours/ramio_project/latex/classLuigi.tex                                  | LaTeX      |        165 |          0 |         61 |        226 |
| /home/alberic/Documents/Cours/ramio_project/latex/classMario.tex                                  | LaTeX      |         78 |          0 |         35 |        113 |
| /home/alberic/Documents/Cours/ramio_project/latex/classMenu.tex                                   | LaTeX      |        344 |          0 |        134 |        478 |
| /home/alberic/Documents/Cours/ramio_project/latex/classObjetInteractif.tex                        | LaTeX      |         56 |          0 |         36 |         92 |
| /home/alberic/Documents/Cours/ramio_project/latex/classPiece.tex                                  | LaTeX      |        167 |          0 |         89 |        256 |
| /home/alberic/Documents/Cours/ramio_project/latex/classPlayer.tex                                 | LaTeX      |        440 |          0 |        191 |        631 |
| /home/alberic/Documents/Cours/ramio_project/latex/classRamio.tex                                  | LaTeX      |         88 |          0 |         39 |        127 |
| /home/alberic/Documents/Cours/ramio_project/latex/classTuyau.tex                                  | LaTeX      |        168 |          0 |         68 |        236 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_animation.tex                             | LaTeX      |        101 |          0 |         54 |        155 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_audio_manager.tex                         | LaTeX      |        150 |          0 |         86 |        236 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_bloc.tex                                  | LaTeX      |        122 |          0 |         58 |        180 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_bloc_mystere.tex                          | LaTeX      |         96 |          0 |         58 |        154 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_bloc_sol.tex                              | LaTeX      |         39 |          0 |         24 |         63 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_drapeau.tex                               | LaTeX      |         40 |          0 |         24 |         64 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_ennemi.tex                                | LaTeX      |        129 |          0 |         74 |        203 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_entity.tex                                | LaTeX      |        102 |          0 |         55 |        157 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_fin_de_jeu.tex                            | LaTeX      |         76 |          0 |         45 |        121 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_level.tex                                 | LaTeX      |        260 |          0 |        115 |        375 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_luigi.tex                                 | LaTeX      |        143 |          0 |         61 |        204 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_mario.tex                                 | LaTeX      |         72 |          0 |         35 |        107 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_menu.tex                                  | LaTeX      |         93 |          0 |         58 |        151 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_objet_interactif.tex                      | LaTeX      |         51 |          0 |         36 |         87 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_piece.tex                                 | LaTeX      |         92 |          0 |         59 |        151 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_player.tex                                | LaTeX      |        342 |          0 |        171 |        513 |
| /home/alberic/Documents/Cours/ramio_project/latex/class_tuyau.tex                                 | LaTeX      |        126 |          0 |         58 |        184 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_12802094505cd65c35b88cf0321b2610.tex        | LaTeX      |          9 |          0 |          1 |         10 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_4fef79e7177ba769987a8da36c892c5f.tex        | LaTeX      |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_63772b626f2709090f0bdca0f40827b4.tex        | LaTeX      |         11 |          0 |          1 |         12 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_68267d1309a1af8e8297ef4c3efbcdba.tex        | LaTeX      |         34 |          0 |          1 |         35 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_8827671069a20b5ea68202ac8afdb2a0.tex        | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_ce99b24e40b45c1c1ecf76fc5926de03.tex        | LaTeX      |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_d44c64559bbebec7f509842c48db8b23.tex        | LaTeX      |         23 |          0 |          1 |         24 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_e26aadb6420e1aa537e06e66a997ea90.tex        | LaTeX      |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_f3a73fb7d00c9f66872bbad7fc4a9478.tex        | LaTeX      |         25 |          0 |          1 |         26 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_fa7da702cf7913a5421e6f9e819a36e5.tex        | LaTeX      |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/latex/dir_fde0781419bf37361803389c5b26cdd9.tex        | LaTeX      |          7 |          0 |          1 |          8 |
| /home/alberic/Documents/Cours/ramio_project/latex/doxygen.sty                                     | TeX        |        452 |         63 |         62 |        577 |
| /home/alberic/Documents/Cours/ramio_project/latex/files.tex                                       | LaTeX      |         23 |          0 |          1 |         24 |
| /home/alberic/Documents/Cours/ramio_project/latex/hierarchy.tex                                   | LaTeX      |         30 |          0 |          1 |         31 |
| /home/alberic/Documents/Cours/ramio_project/latex/longtable_doxygen.sty                           | TeX        |        408 |         39 |          2 |        449 |
| /home/alberic/Documents/Cours/ramio_project/latex/main_8cpp.tex                                   | LaTeX      |         64 |          0 |         16 |         80 |
| /home/alberic/Documents/Cours/ramio_project/latex/main_8cpp_8o_8d.tex                             | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2link_8txt.tex                       | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_animation_8cpp_8o_8d.tex      | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_audio_8cpp_8o_8d.tex          | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_bloc_8cpp_8o_8d.tex           | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_ennemi_8cpp_8o_8d.tex         | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_entity_8cpp_8o_8d.tex         | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_fin_jeu_8cpp_8o_8d.tex        | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_level_8cpp_8o_8d.tex          | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_menu_8cpp_8o_8d.tex           | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/mario_8dir_2src_2_player_8cpp_8o_8d.tex         | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/md__r_e_a_d_m_e.tex                             | LaTeX      |         79 |          0 |         19 |         98 |
| /home/alberic/Documents/Cours/ramio_project/latex/refman.tex                                      | LaTeX      |        196 |         18 |         18 |        232 |
| /home/alberic/Documents/Cours/ramio_project/latex/run__tests_8dir_2link_8txt.tex                  | LaTeX      |         22 |          0 |         11 |         33 |
| /home/alberic/Documents/Cours/ramio_project/latex/run__tests_8dir_2src_2_animation_8cpp_8o_8d.tex | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/run__tests_8dir_2src_2_audio_8cpp_8o_8d.tex     | LaTeX      |          2 |          0 |          1 |          3 |
| /home/alberic/Documents/Cours/ramio_project/latex/run__tests_8dir_2src_2_bloc_8cpp_8o_8d.tex      | LaTeX      |          2 |          0 |          1 |          3 |
